,explode,title,title_length,Category,publish_time,original,images,push_ratio_10,shh_ratio_10
15546,0,南韓來台旅遊的人數是不是爆增,14,問卦,Fri Nov 22 17:04:03 2019,0,0,0.75,0.0
15547,0,王建民當時幹嘛不去美聯？,12,問卦,Fri Nov 22 17:06:46 2019,1,0,0.4,0.2
15548,0,動主播的脫衣VOD不能放youtube?,20,問卦,Fri Nov 22 17:07:06 2019,1,0,0.4,0.0
15549,0,日韓軍事情報保護協定 韓國不斷了！,17,爆卦,Fri Nov 22 17:07:16 2019,1,0,0.4,0.2
15550,0,你各位都聽什麼台語歌？,11,問卦,Fri Nov 22 17:08:54 2019,0,0,0.6,0.0
15551,0,高市觀光局主祕高美蘭辭職 痛批「綠色恐,19,新聞,Fri Nov 22 17:09:10 2019,1,1,0.6,0.3
15552,0,陳凝觀節目上針對范雲事件嗆柯,14,爆卦,Fri Nov 22 17:09:39 2019,0,0,0.3333333333333333,0.0
15553,0,會議室不得從事政黨工作 柯文哲：歡迎總,19,新聞,Fri Nov 22 17:10:33 2019,0,0,0.2,0.4
15554,0,徐永明建議列不分區衝票 柯文哲：以為我,19,新聞,Fri Nov 22 17:11:39 2019,1,0,0.3,0.2
15555,0,男生為何都不出國？,9,問卦,Fri Nov 22 17:11:41 2019,0,0,0.2,0.3
15556,1,少女半裸墜樓亡 錄影拍到港警將女生丟進,19,新聞,Fri Nov 22 17:12:43 2019,1,1,0.5,0.4
15557,0,遊覽車的椅子到底能不能往後躺,14,問卦,Fri Nov 22 17:12:54 2019,1,0,0.5714285714285714,0.0
15558,0,為何微軟不搞好IE瀏覽器,12,問卦,Fri Nov 22 16:48:16 2019,1,0,0.4,0.2
15559,0,地中海和前額禿哪個比較有救？,14,問卦,Fri Nov 22 16:48:25 2019,1,1,0.0,0.5
15560,0,支那賤畜為什麼一直自慰台灣還沒獨立？,18,問卦,Fri Nov 22 16:49:05 2019,1,0,0.7,0.0
15561,0,憑什麼甜瓜能在NBA打，林書豪卻在CBA,20,問卦,Fri Nov 22 16:49:07 2019,1,0,0.5,0.1
15562,0,高嘉瑜澄清有關光頭葛格告別式,14,爆卦,Fri Nov 22 16:49:54 2019,0,1,0.3,0.1
15563,0,南韓來台旅遊的人數是不是爆增,14,問卦,Fri Nov 22 16:50:26 2019,1,0,0.4,0.0
15564,0,蘇聯在二戰未期想炸富士山來炸沈日本？,18,問卦,Fri Nov 22 16:50:49 2019,1,0,0.5,0.1
15565,0,會議室不得從事政黨工作 柯文哲：歡迎總,19,新聞,Fri Nov 22 16:50:53 2019,1,0,0.5,0.1
15566,0,台灣很臭為啥日本人還是喜歡來？,15,問卦,Fri Nov 22 16:51:40 2019,0,1,0.25,0.0
15567,0,金鋼狼會不會染上愛滋阿??,13,問卦,Fri Nov 22 16:51:48 2019,1,0,0.7,0.0
15568,0,一毛都不能少,6,問卦,Fri Nov 22 16:51:52 2019,1,0,0.25,0.25
15569,0,台獨兒孫躲美惹議 柯火氣大差點爆粗口,18,新聞,Fri Nov 22 16:52:14 2019,0,0,0.2,0.0
15570,1,陳凝觀節目上針對范雲事件嗆柯,14,爆卦,Fri Nov 22 16:52:26 2019,0,1,0.5,0.1
15571,0,無人機進化成感應砲有搞頭嗎？,14,問卦,Fri Nov 22 16:53:08 2019,1,0,0.5,0.0
15572,0,爆料柯文哲的暗盤！范雲：當初這算收買,18,新聞,Fri Nov 22 16:53:15 2019,0,0,0.3,0.0
15573,0,幹!朋友要去抓姦要注意什麼?,14,問卦,Fri Nov 22 16:54:53 2019,1,0,0.4,0.2
15574,0,法律只是一種手段,8,問卦,Fri Nov 22 16:55:44 2019,1,0,0.3333333333333333,0.0
15575,1,港警嗆學生:「你吃冷麵包，我吃海底撈」,19,爆卦,Fri Nov 22 16:56:12 2019,1,1,0.5,0.2
15576,0,花錢減肥的在想什麼,9,問卦,Fri Nov 22 16:56:53 2019,1,1,0.4,0.1
15577,0,處男們會很羨慕古代人嗎？,12,問卦,Fri Nov 22 16:57:44 2019,1,0,0.3,0.4
15578,0,買旺旺米菓算是中共同路人嗎?,14,問卦,Fri Nov 22 16:33:30 2019,1,1,0.14285714285714285,0.14285714285714285
15579,0,跳板仔有多少概率是1450蟑螂？,16,問卦,Fri Nov 22 16:33:34 2019,1,0,0.6,0.2
15580,0,露事業線、南半球、童貞線哪個吸引人？,18,問卦,Fri Nov 22 16:33:39 2019,1,0,0.4,0.3
15581,0,這個時候臺北有什麼好吃的？,13,問卦,Fri Nov 22 16:33:58 2019,1,1,0.25,0.25
15582,0,買車跟收入不成比例？,10,問卦,Fri Nov 22 16:34:15 2019,0,0,0.6666666666666666,0.3333333333333333
15583,0,麥當當為什麼不賣蛋,9,問卦,Fri Nov 22 16:34:55 2019,1,0,0.3,0.3
15584,0,禮拜5晚上是不是發洩壓力的最好時機?,18,問卦,Fri Nov 22 16:35:36 2019,1,0,0.0,0.3
15585,0,立院修中共代理人法沒進度　柯文哲揶揄綠快修,21,新聞,Fri Nov 22 16:36:29 2019,0,0,0.2,0.0
15586,0,台獨兒孫躲美惹議 柯火氣大差點爆粗口,18,新聞,Fri Nov 22 16:36:45 2019,1,1,0.2,0.5
15587,0,國賠金額從3千萬掉到3百萬 議員批：柯市,20,新聞,Fri Nov 22 16:36:57 2019,1,0,0.3,0.4
15588,0,館長訓練國軍／特勤前教官：戰技不只是練,19,新聞,Fri Nov 22 16:37:32 2019,0,0,0.0,0.3
15589,0,反擊韓國瑜的「麻將」說 蘇揆親自配音影,19,新聞,Fri Nov 22 16:37:49 2019,1,0,0.4,0.2
15590,0,要如何讓賣油翁發出讚嘆聲?,13,問卦,Fri Nov 22 16:38:51 2019,0,0,0.3333333333333333,0.5
15591,0,香港理大被補學生爆出已染上毒品,15,爆卦,Fri Nov 22 16:38:58 2019,0,0,0.3,0.2
15592,0,台南林百貨88歲生日 重現台灣第一次為電,20,新聞,Fri Nov 22 16:40:14 2019,1,0,0.7,0.0
15593,1,北市府設違建調處委員會 終止議員協調,18,新聞,Fri Nov 22 16:40:56 2019,1,0,0.5,0.0
15594,0,派國軍體能菁英師從「館長」遭質疑 國防,19,新聞,Fri Nov 22 16:43:34 2019,1,1,0.7,0.0
15595,0,男生為何都不出國？,9,問卦,Fri Nov 22 16:44:54 2019,1,0,0.4,0.0
15596,0,最經典的小丑還是希斯萊傑嗎？,14,問卦,Fri Nov 22 16:45:53 2019,0,0,0.0,0.5
15597,0,山姆送貨時在想什麼?,10,問卦,Fri Nov 22 16:46:25 2019,1,1,0.42857142857142855,0.14285714285714285
15598,0,蟑螂怎麼又不見了,8,問卦,Fri Nov 22 16:15:52 2019,0,1,0.6,0.0
15599,0,軌道審查爭議 林佳龍重砲：個別委員凌駕,19,新聞,Fri Nov 22 16:16:06 2019,1,0,0.1,0.2
15600,0,中國再爆第四起鼠疫病例,11,新聞,Fri Nov 22 16:17:02 2019,1,0,0.3,0.0
15601,0,主播說出懶趴的難度有多高?,13,問卦,Fri Nov 22 16:17:18 2019,1,0,0.4,0.1
15602,0,一個國家要獨立之前是否人員要在其他國家,19,問卦,Fri Nov 22 16:17:33 2019,1,0,0.25,0.0
15603,0,前北市廉政委員方儉赴地檢署 控告柯文哲,19,新聞,Fri Nov 22 16:18:06 2019,0,0,0.3,0.3
15604,0,鞭炮味 燒木材味 是不是很好聞,15,問卦,Fri Nov 22 16:18:18 2019,1,0,0.2,0.2
15605,0,老二平均長度是怎麼統計的??,14,問卦,Fri Nov 22 16:19:46 2019,1,0,0.3,0.0
15606,0,香港理大被補學生爆出已染上毒品,15,爆卦,Fri Nov 22 16:20:04 2019,0,1,0.7,0.0
15607,0,絕妙毒師裡的毒品是用什麼道具,14,問卦,Fri Nov 22 16:23:12 2019,1,0,0.2,0.1
15608,0,又失言！轟「搞台獨的是騙子」柯文哲：,18,新聞,Fri Nov 22 16:23:23 2019,1,1,0.3,0.4
15609,0,陳凝觀節目上針對范雲事件嗆柯,14,爆卦,Fri Nov 22 16:24:18 2019,0,0,0.4,0.0
15610,0,漂亮小姐跟3個男的坐在一起打麻將,16,問卦,Fri Nov 22 16:25:00 2019,1,0,0.5,0.0
15611,1,俄羅斯男在港拾催淚彈殼作飲水容器遭判刑,19,爆卦,Fri Nov 22 16:25:04 2019,1,1,0.5,0.1
15612,0,水桶,2,公告,Fri Nov 22 16:25:06 2019,1,0,0.6666666666666666,0.16666666666666666
15613,1,陳凝觀節目上針對范雲事件嗆柯,14,爆卦,Fri Nov 22 16:26:16 2019,0,1,0.5,0.0
15614,0,跟食物拍A片會有市場嗎?,12,問卦,Fri Nov 22 16:28:56 2019,0,0,0.0,0.0
15615,0,桃園鐵路地下化預算暴增至1047億 審查委,21,新聞,Fri Nov 22 16:29:21 2019,0,0,0.6666666666666666,0.0
15616,0,台灣很臭為啥日本人還是喜歡來？,15,問卦,Fri Nov 22 16:29:53 2019,1,1,0.1,0.2
15617,0,假議題的定義是什麼？,10,問卦,Fri Nov 22 16:33:23 2019,1,0,0.0,0.5
15618,0,不當人類有甚麼好處啊？,11,問卦,Fri Nov 22 15:55:42 2019,0,0,0.7142857142857143,0.0
15619,0,母手捧「孩子遺照」騎機車？擋風設計超奇,19,新聞,Fri Nov 22 15:56:17 2019,1,1,0.4,0.2
15620,0,陳凝觀節目上針對范雲事件嗆柯,14,爆卦,Fri Nov 22 15:57:32 2019,0,1,0.2,0.2
15621,0,歷史第一位太監怎麼誕生的,12,問卦,Fri Nov 22 15:58:26 2019,0,0,0.375,0.0
15622,0,為什麼有一群人喜歡聞『地下室的味道』?,19,問卦,Fri Nov 22 15:59:02 2019,1,0,0.2,0.0
15623,0,三句話不離本行是真的嗎?,12,問卦,Fri Nov 22 15:59:20 2019,1,0,0.4,0.0
15624,1,豪宅風波請假不夠！　高美蘭：即日請辭,18,新聞,Fri Nov 22 16:02:18 2019,1,1,0.3,0.1
15625,0,韓國瑜：台灣的現況就是悶 應是彩色電影,19,新聞,Fri Nov 22 16:03:32 2019,1,0,0.2,0.1
15626,0,陳凝觀節目上針對范雲事件嗆柯,14,爆卦,Fri Nov 22 16:03:42 2019,0,0,0.2,0.1
15627,0,為什麼要笑想學台語又說不好的人呢??,18,問卦,Fri Nov 22 16:04:21 2019,0,0,0.2,0.0
15628,0,蘭嶼設核廢料貯存場 達悟族將獲逾25億補,20,新聞,Fri Nov 22 16:04:30 2019,1,0,0.5,0.1
15629,0,劉盛良：推薦車宜靜 救國團可配合輔選,18,新聞,Fri Nov 22 16:06:33 2019,1,0,0.5,0.1
15630,0,為什麼20年前的記者素質很高 現在很爛?,20,問卦,Fri Nov 22 16:08:36 2019,0,0,0.0,0.0
15631,0,陳凝觀節目上針對范雲事件嗆柯,14,爆卦,Fri Nov 22 16:08:59 2019,0,0,0.4,0.3
15632,0,發文自己第一個按讚是什麼樣的人?,16,問卦,Fri Nov 22 16:09:47 2019,1,0,0.3,0.2
15633,0,涼麵加美乃滋？,7,問卦,Fri Nov 22 16:10:46 2019,0,0,0.5714285714285714,0.0
15634,0,看完冰雪奇緣的感想,9,問卦,Fri Nov 22 16:15:10 2019,1,0,0.2,0.5
15635,0,33歲有可能當到中校嗎?,12,問卦,Fri Nov 22 16:15:13 2019,0,0,0.0,0.875
15636,0,三句話不離本行是真的嗎?,12,問卦,Fri Nov 22 16:15:36 2019,0,0,0.0,0.0
15637,1,轉貼 揭開淫魔鄭文杰嫖娼之謎,14,爆卦,Fri Nov 22 15:33:43 2019,1,1,0.6,0.0
15638,0,立院修中共代理人法沒進度　柯文哲揶揄綠快修,21,新聞,Fri Nov 22 15:34:27 2019,0,1,0.0,0.6
15639,0,前北市廉政委員方儉赴地檢署 控告柯文哲,19,新聞,Fri Nov 22 15:36:26 2019,0,0,0.7,0.1
15640,0,陳凝觀節目上針對范雲事件嗆柯,14,爆卦,Fri Nov 22 15:36:41 2019,0,1,0.6,0.0
15641,0,為什麼曉不先抓九尾?,10,問卦,Fri Nov 22 15:38:27 2019,1,0,0.3,0.3
15642,0,有辦法控制眼睛不看蜜大腿嗎?,14,問卦,Fri Nov 22 15:38:43 2019,0,0,0.3333333333333333,0.3333333333333333
15643,0,為啥一堆女生要交單眼皮男友?,14,問卦,Fri Nov 22 15:41:03 2019,0,1,0.25,0.75
15644,0,有沒有絕命毒師裡毒品的八卦？,14,問卦,Fri Nov 22 15:42:23 2019,1,0,0.7,0.0
15645,0,為什麼要笑想學台語又說不好的人呢??,18,問卦,Fri Nov 22 15:42:35 2019,1,0,0.3,0.0
15646,0,桃園鐵路地下化預算暴增至1047億 審查委,21,新聞,Fri Nov 22 15:43:27 2019,0,0,0.2,0.2
15647,0,男生剪頭髮要花多少時間?,12,問卦,Fri Nov 22 15:44:19 2019,1,0,0.3,0.2
15648,0,明年農曆年小年夜放假？,11,問卦,Fri Nov 22 15:44:34 2019,1,1,0.2,0.2
15649,0,亂斷句的文章？,7,問卦,Fri Nov 22 15:46:26 2019,1,1,0.5,0.3
15650,0,iPhone是不是很難用？,13,問卦,Fri Nov 22 15:49:05 2019,0,0,0.375,0.375
15651,0,為啥一堆女生要交單眼皮男友?,14,問卦,Fri Nov 22 15:49:28 2019,0,1,0.3333333333333333,0.6666666666666666
15652,0,濕學少女 >///<,10,問卦,Fri Nov 22 15:49:37 2019,1,1,0.6,0.1
15653,0,要如何讓賣油翁發出讚嘆聲?,13,問卦,Fri Nov 22 15:51:31 2019,1,0,0.6,0.1
15654,0,檳榔中間那層到底是白色黃色還是黃白色啊,19,問卦,Fri Nov 22 15:52:06 2019,1,1,0.5,0.375
15655,0,想脫鞋但腳很臭怎辦?,10,問卦,Fri Nov 22 15:52:34 2019,1,0,0.2,0.3
15656,0,海洋竹南離岸風力發電還要睡多久？,16,問卦,Fri Nov 22 15:54:57 2019,0,1,0.3,0.0
15657,0,有推薦的茶店嗎?,8,問卦,Fri Nov 22 15:17:48 2019,1,0,0.5,0.1
15658,0,跟食物拍A片會有市場嗎?,12,問卦,Fri Nov 22 15:18:36 2019,1,0,0.4,0.3
15659,0,粉紅房間內大眼美女招手求陪睡？,15,問卦,Fri Nov 22 15:20:37 2019,1,1,0.5,0.1
15660,0,日籍老翁逾期居留台灣36年 警將協助返鄉,20,新聞,Fri Nov 22 15:20:48 2019,0,0,0.2,0.0
15661,0,前北市廉政委員方儉赴地檢署 控告柯文哲,19,新聞,Fri Nov 22 15:21:06 2019,0,1,0.2,0.2
15662,0,美國紐約男跟女生約會，搭捷運會不會很魯,19,問卦,Fri Nov 22 15:21:38 2019,1,1,0.6,0.1
15663,0,運動會到底是幹嘛的,9,問卦,Fri Nov 22 15:23:06 2019,1,0,0.5,0.0
15664,0,剛剛搭電梯  遇到一個黑肉正妹,15,問卦,Fri Nov 22 15:23:07 2019,1,0,0.2,0.4
15665,0,日本在哪邊吃炸豬排比較讚?,13,問卦,Fri Nov 22 15:23:23 2019,1,0,0.3,0.1
15666,0,洗衣球不用盒子裝有差嗎 ==,14,問卦,Fri Nov 22 15:25:53 2019,1,0,0.5,0.0
15667,0,校園連儂牆鬧夠了嗎？,10,問卦,Fri Nov 22 15:25:55 2019,1,1,0.2,0.5
15668,0,動不動就哭 吹冷氣也要堵？,13,問卦,Fri Nov 22 15:26:59 2019,1,0,0.25,0.0
15669,0,立院修中共代理人法沒進度　柯文哲揶揄綠快修,21,新聞,Fri Nov 22 15:27:31 2019,0,1,0.6,0.2
15670,0,有辦法控制眼睛不看蜜大腿嗎?,14,問卦,Fri Nov 22 15:27:42 2019,1,1,0.2,0.1
15671,0,布拉格市案卡關 苗博雅：柯文哲上緊螺絲,19,新聞,Fri Nov 22 15:28:13 2019,1,1,0.3,0.5
15672,0,iPhone是不是很難用？,13,問卦,Fri Nov 22 15:28:46 2019,0,0,0.5,0.3333333333333333
15673,0,有沒有只有主角沒交到女友的八卦?,16,問卦,Fri Nov 22 15:29:05 2019,1,0,0.8333333333333334,0.16666666666666666
15674,0,DirectX的真諦是什麼,13,問卦,Fri Nov 22 15:30:30 2019,0,0,0.16666666666666666,0.5
15675,0,立院修中共代理人法沒進度　柯文哲揶揄綠快修,21,新聞,Fri Nov 22 15:32:51 2019,0,0,0.6,0.0
15676,0,路邊捕獲超兇妹子摔車…「巨球+蜜桃」炸,19,新聞,Fri Nov 22 15:33:41 2019,1,1,0.1,0.8
15677,0,消防猛男月曆來了！加碼唯一場「濕背秀」,19,新聞,Fri Nov 22 15:03:08 2019,1,0,0.2,0.4
15678,0,Tesla 出皮卡了,10,問卦,Fri Nov 22 15:03:55 2019,0,0,0.5,0.0
15679,0,學長要幫我補魔？,8,問卦,Fri Nov 22 15:04:12 2019,1,0,0.0,0.3
15680,0,南華早報:台灣希望美國協助設立亞太第一,19,新聞,Fri Nov 22 15:04:56 2019,1,0,0.8,0.0
15681,0,客家人交換禮物會準備什麼,12,問卦,Fri Nov 22 15:05:36 2019,1,0,0.5,0.2
15682,0,鱷魚是不是很殘忍的動物?,12,問卦,Fri Nov 22 15:06:07 2019,1,1,0.6,0.0
15683,0,台灣阿桑喜歡把路人當扶手,12,問卦,Fri Nov 22 15:08:57 2019,1,0,0.2,0.0
15684,0,小便斗放冰塊的八卦,9,問卦,Fri Nov 22 15:10:28 2019,0,1,0.4,0.1
15685,0,有沒有聚餐要看夠不夠格的八卦?,15,問卦,Fri Nov 22 15:11:03 2019,1,0,0.6666666666666666,0.0
15686,0,炒麵加美乃滋,6,問卦,Fri Nov 22 15:11:14 2019,1,0,0.3,0.1
15687,0,前北市廉政委員方儉赴地檢署 控告柯文哲,19,新聞,Fri Nov 22 15:11:18 2019,1,1,0.8,0.0
15688,0,為啥古代要找太監不全用侍女,13,問卦,Fri Nov 22 15:13:54 2019,1,0,0.8,0.0
15689,0,一中街走失的博美約克夏混種犬 ,15,協尋,Fri Nov 22 15:14:23 2019,1,1,0.8888888888888888,0.1111111111111111
15690,0,議員爆桃市府至少6首長曾伸鹹豬手 鄭文,19,新聞,Fri Nov 22 15:14:42 2019,1,0,0.6,0.0
15691,0,為啥一堆女生要交單眼皮男友?,14,問卦,Fri Nov 22 15:15:01 2019,0,0,1.0,0.0
15692,0,消防猛男月曆來了！加碼唯一場「濕背秀」,19,新聞,Fri Nov 22 15:16:12 2019,0,1,0.75,0.0
15693,0,想用奶子收買？,7,問卦,Fri Nov 22 15:16:14 2019,1,1,0.5,0.0
15694,0,跟台女交往 月預算5000夠花嗎？,17,問卦,Fri Nov 22 15:16:27 2019,1,0,0.4,0.1
15695,0,哇靠！要放假了應該不會亂噓了吧！？,17,問卦,Fri Nov 22 15:16:49 2019,1,0,0.0,0.7
15696,0,小鳥當畫布？ 收容人拿麥克筆在獄友下體,19,新聞,Fri Nov 22 15:16:49 2019,1,0,0.5,0.2
15697,0,會不會覺得退休金被砍的人很可憐？,16,問卦,Fri Nov 22 14:47:29 2019,1,0,0.1,0.2
15698,0,綠恐嚇下次沒選舉 徐永明轟：不道德,17,新聞,Fri Nov 22 14:48:17 2019,0,0,0.0,0.2
15699,0,有沒有大咖天團去哪裡了的八卦,14,問卦,Fri Nov 22 14:49:39 2019,1,0,0.3333333333333333,0.3333333333333333
15700,0,街頭健身？ 民眾「霸凌Ubike」當飛輪騎,21,新聞,Fri Nov 22 14:49:56 2019,1,0,0.4,0.1
15701,0,桃鐵地下化 vs 桃捷綠線 都幾?,17,問卦,Fri Nov 22 14:49:59 2019,1,0,0.4,0.1
15702,0,急!若在日本外島嶼錯過最後一班船怎辦,18,問卦,Fri Nov 22 14:50:03 2019,1,0,0.6,0.1
15703,0,韓國瑜：民主政治怪怪的,11,新聞,Fri Nov 22 14:50:25 2019,1,1,0.1,0.4
15704,0,為何不孝的人都不會有惡報或出意外？,17,問卦,Fri Nov 22 14:53:27 2019,1,0,0.4,0.1
15705,0,在低卡發幻想文有什麼好處？,13,問卦,Fri Nov 22 14:53:27 2019,1,0,0.7,0.0
15706,0,綠恐嚇下次沒選舉 徐永明轟：不道德,17,新聞,Fri Nov 22 14:54:47 2019,0,0,0.3,0.1
15707,0,為什麼超人的爸爸芒果乾賣不出去？,16,問卦,Fri Nov 22 14:55:02 2019,1,0,0.4,0.0
15708,0,國民黨不分區再少1人！范成連宣布退出提,19,新聞,Fri Nov 22 14:55:20 2019,0,0,0.4,0.0
15709,0,水桶,2,公告,Fri Nov 22 14:55:57 2019,1,0,0.4,0.2
15710,0,蟑螂怎麼又不見了,8,問卦,Fri Nov 22 14:57:16 2019,1,1,0.4,0.2
15711,0,酒後約女子回家恩愛「事後遭控性侵」!,18,新聞,Fri Nov 22 14:58:36 2019,0,0,0.6666666666666666,0.0
15712,0,欸！神奇寶貝通信進化的原理是什麼？,17,問卦,Fri Nov 22 14:59:06 2019,1,0,0.0,0.6
15713,0,後腳根被打是什麼感覺？,11,問卦,Fri Nov 22 14:59:47 2019,1,0,0.375,0.25
15714,0,中國抗日戰爭是勝之不武嗎？,13,問卦,Fri Nov 22 14:59:54 2019,0,0,0.3,0.0
15715,0,黑色鴿子是不是很罕見,10,問卦,Fri Nov 22 15:00:46 2019,0,1,0.8,0.0
15716,0,怎麼讓Mesa shut up?,16,問卦,Fri Nov 22 15:01:54 2019,1,0,0.5,0.3
15717,0,膝蓋內側韌帶拉傷，做震波治療值得嗎？,18,問卦,Fri Nov 22 14:30:53 2019,1,0,0.6,0.0
15718,0,小便斗放冰塊的八卦,9,問卦,Fri Nov 22 14:31:51 2019,0,0,0.4,0.2
15719,1,日籍老翁逾期居留台灣36年 警將協助返鄉,20,新聞,Fri Nov 22 14:32:00 2019,1,0,0.4,0.0
15720,0,黑色鴿子是不是很罕見,10,問卦,Fri Nov 22 14:33:03 2019,1,1,0.5,0.0
15721,0,老飯骨是中華料理界最強youtuber嗎,20,問卦,Fri Nov 22 14:35:40 2019,0,1,0.5,0.0
15722,0,鴻海投資台灣資金回來了 首批70億元到位,20,新聞,Fri Nov 22 14:35:47 2019,0,1,0.5,0.0
15723,0,為什麼不開槍殺工藤新一?,12,問卦,Fri Nov 22 14:38:33 2019,1,0,0.8,0.0
15724,0,歷史第一位太監怎麼誕生的,12,問卦,Fri Nov 22 14:38:41 2019,1,0,0.6,0.2
15725,0,肌肉增加不能增加敏捷???????,17,問卦,Fri Nov 22 14:38:56 2019,0,0,0.3333333333333333,0.0
15726,0,行動電源充飽電時會變重嗎？,13,問卦,Fri Nov 22 14:39:46 2019,0,1,0.2,0.2
15727,0,男女網友相約汽旅 她醉喊「不要」他充血,19,新聞,Fri Nov 22 14:41:21 2019,0,0,0.6,0.0
15728,0,館長訓練國軍／特勤前教官：戰技不只是練,19,新聞,Fri Nov 22 14:41:33 2019,0,0,0.3,0.0
15729,0,恐怖瞬間！東港大橋自行車道「機車竄出,18,新聞,Fri Nov 22 14:42:00 2019,1,1,0.6,0.2
15730,0,立院修中共代理人法沒進度　柯文哲揶揄綠快修,21,新聞,Fri Nov 22 14:43:15 2019,0,0,0.2,0.3
15731,0,噴槍女童疑案！慢速播放關鍵畫面 法官勘,19,新聞,Fri Nov 22 14:44:29 2019,1,0,0.9,0.0
15732,0,范雲再度炮轟柯文哲,9,爆卦,Fri Nov 22 14:44:48 2019,0,1,0.6,0.1
15733,0,小便斗放冰塊的八卦,9,問卦,Fri Nov 22 14:45:33 2019,0,0,0.0,0.0
15734,0,立院修中共代理人法沒進度　柯文哲揶揄綠快修,21,新聞,Fri Nov 22 14:45:44 2019,0,1,0.8,0.1
15735,0,四叉貓今天怎麼樣了？,10,問卦,Fri Nov 22 14:46:07 2019,1,0,0.3,0.0
15736,0,GreenDay哪首經典阿,13,問卦,Fri Nov 22 14:46:10 2019,1,1,0.5,0.2
15737,0,有沒有搞爛教育的八卦,10,問卦,Fri Nov 22 14:12:20 2019,1,0,0.4,0.0
15738,0,為啥一堆女生要交單眼皮男友?,14,問卦,Fri Nov 22 14:12:57 2019,0,0,0.14285714285714285,0.5714285714285714
15739,0,影／賓士女翻車撞死重機騎士　500萬和解金付不出…上訴,27,新聞,Fri Nov 22 14:13:36 2019,0,1,0.4,0.0
15740,0,紀曉芙被殺的時候 楊逍在幹嘛?,15,問卦,Fri Nov 22 14:14:01 2019,1,0,0.4,0.0
15741,0,立院修中共代理人法沒進度　柯文哲揶揄綠快修,21,新聞,Fri Nov 22 14:14:45 2019,0,1,0.4,0.0
15742,0,高市府多人放「韓」假 葉匡時：沒甚麼不,19,新聞,Fri Nov 22 14:17:04 2019,1,0,0.3,0.2
15743,0,女中尉要怎樣表現才會升上尉??,15,問卦,Fri Nov 22 14:17:15 2019,0,0,0.42857142857142855,0.2857142857142857
15744,0,肌肉增加不能增加敏捷???????,17,問卦,Fri Nov 22 14:19:53 2019,0,1,0.1,0.1
15745,0,不當人類有甚麼好處啊？,11,問卦,Fri Nov 22 14:21:01 2019,1,0,0.7,0.1
15746,0,喜歡露內褲的女生是在哈囉？,13,問卦,Fri Nov 22 14:21:23 2019,1,1,0.2,0.4
15747,0,綠恐嚇下次沒選舉 徐永明轟：不道德,17,新聞,Fri Nov 22 14:21:37 2019,0,1,0.2,0.1
15748,0,為什麼20年前的記者素質很高 現在很爛?,20,問卦,Fri Nov 22 14:22:08 2019,0,0,0.1,0.0
15749,0,為什麼美國人很少近視阿?,12,問卦,Fri Nov 22 14:22:35 2019,0,0,0.5,0.0
15750,1,微博上描述香港暴徒的影片,12,問卦,Fri Nov 22 14:22:56 2019,0,1,1.0,0.0
15751,0,國民黨文宣介紹不分區 謝龍介竟僅一句「,19,新聞,Fri Nov 22 14:23:58 2019,1,1,0.5,0.3
15752,0,當旅遊油主柏484很爽,11,問卦,Fri Nov 22 14:25:26 2019,1,0,0.4,0.1
15753,0,為啥一堆女生要交單眼皮男友?,14,問卦,Fri Nov 22 14:25:50 2019,0,0,0.4,0.0
15754,0,奧利佛十分鐘上菜？,9,問卦,Fri Nov 22 14:27:18 2019,1,0,0.4,0.1
15755,0,世界盃資格賽 中華隊輸約旦 但雖敗猶榮！,20,爆卦,Fri Nov 22 14:27:56 2019,0,1,0.75,0.0
15756,0,立院修中共代理人法沒進度　柯文哲揶揄綠快修,21,新聞,Fri Nov 22 14:30:08 2019,0,0,0.7,0.0
15757,0,鍵盤好還是滑鼠好?,9,問卦,Fri Nov 22 13:57:29 2019,1,1,0.3,0.2
15758,0,中國抗日戰爭是勝之不武嗎？,13,問卦,Fri Nov 22 13:58:19 2019,1,0,0.4,0.1
15759,0,考上鐵飯碗卻每天監看色情網站　公務員,18,新聞,Fri Nov 22 13:59:12 2019,1,1,0.2,0.1
15760,0,老飯骨是中華料理界最強youtuber嗎,20,問卦,Fri Nov 22 14:00:59 2019,1,1,0.6,0.1
15761,0,行動電源充飽電時會變重嗎？,13,問卦,Fri Nov 22 14:02:04 2019,1,0,0.5,0.0
15762,0,寺廟方丈怨一例一休 韓國瑜：禿頭的不會,19,新聞,Fri Nov 22 14:02:19 2019,0,0,0.0,0.0
15763,0,范雲再度炮轟柯文哲,9,爆卦,Fri Nov 22 14:02:58 2019,0,1,0.3,0.0
15764,0,館長氣到哽咽，不搞訓練中心了？,15,問卦,Fri Nov 22 14:03:42 2019,0,0,0.4,0.0
15765,0,反同婚力量串連 台語歌手轉換舞台挑戰童,19,新聞,Fri Nov 22 14:04:24 2019,0,0,0.6,0.0
15766,0,為什麼20年前的記者素質很高 現在很爛?,20,問卦,Fri Nov 22 14:05:57 2019,1,0,0.4,0.1
15767,0,有未受到二戰影響的國家嗎？,13,問卦,Fri Nov 22 14:07:07 2019,1,0,0.4,0.0
15768,0,女生穿有襯墊的胸罩是不是很美?,15,問卦,Fri Nov 22 14:07:07 2019,1,1,0.2,0.5
15769,0,立院修中共代理人法沒進度　柯文哲揶揄綠快修,21,新聞,Fri Nov 22 14:07:17 2019,0,1,0.3,0.0
